video_id,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Annoyance,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Desire,Determination,Disappointment,Disapproval,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Enthusiasm,Entrancement,Envy,Excitement,Fear,Gratitude,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Sarcasm,Satisfaction,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Annoyance,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Desire,Determination,Disappointment,Disapproval,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Enthusiasm,Entrancement,Envy,Excitement,Fear,Gratitude,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Sarcasm,Satisfaction,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph
P10.mp4,"{'mean': 0.03646666123849255, 'max': 0.1834792047739029, 'min': 0.0018943891627714038, 'std_dev': 0.036868354422608045}","{'mean': 0.01056821429466998, 'max': 0.09478995949029922, 'min': 0.0005169810610823333, 'std_dev': 0.015175631473303705}","{'mean': 0.039661726010539994, 'max': 0.19313368201255798, 'min': 0.0020310545805841684, 'std_dev': 0.04230705444437537}","{'mean': 0.021631496151993897, 'max': 0.11900597810745239, 'min': 0.0006773362983949482, 'std_dev': 0.022444951054001922}","{'mean': 0.009283548667339015, 'max': 0.11460491269826889, 'min': 0.00023154198424890637, 'std_dev': 0.01939445827338599}","{'mean': 0.07626875635998492, 'max': 0.5792442560195923, 'min': 0.002722335746511817, 'std_dev': 0.10344868671985222}","{'mean': 0.028635082753713837, 'max': 0.2150789052248001, 'min': 0.001241128658875823, 'std_dev': 0.03854798978778707}","{'mean': 0.013282995549326932, 'max': 0.0620289072394371, 'min': 0.001407194067724049, 'std_dev': 0.010592210420913944}","{'mean': 0.02794811457014558, 'max': 0.34005439281463623, 'min': 0.001702654524706304, 'std_dev': 0.04631828912195317}","{'mean': 0.01949822229798883, 'max': 0.09275272488594055, 'min': 0.0023098234087228775, 'std_dev': 0.01778637483961551}","{'mean': 0.13269466607069427, 'max': 0.4520244896411896, 'min': 0.0128095718100667, 'std_dev': 0.08534205709571112}","{'mean': 0.24770806609568272, 'max': 0.7388845086097717, 'min': 0.008070294745266438, 'std_dev': 0.1763476743427173}","{'mean': 0.037958093535747715, 'max': 0.19179268181324005, 'min': 0.0012509201187640429, 'std_dev': 0.03534016414660002}","{'mean': 0.2181028164923191, 'max': 0.5655694007873535, 'min': 0.016027215868234634, 'std_dev': 0.1272401127262249}","{'mean': 0.03456021320836788, 'max': 0.1785128116607666, 'min': 0.0060987574979662895, 'std_dev': 0.03423283905492801}","{'mean': 0.09505459545391866, 'max': 0.3361816704273224, 'min': 0.0037081085611134768, 'std_dev': 0.07106477891635844}","{'mean': 0.0072958399726882235, 'max': 0.11925505101680756, 'min': 0.00021895815734751523, 'std_dev': 0.01568147012471146}","{'mean': 0.00276877630630307, 'max': 0.022822970524430275, 'min': 0.00011898174852831289, 'std_dev': 0.00403678752922944}","{'mean': 0.25748414674943143, 'max': 0.7501238584518433, 'min': 0.010490389540791512, 'std_dev': 0.18132141026819207}","{'mean': 0.062290304494937034, 'max': 0.5634978413581848, 'min': 0.001605106983333826, 'std_dev': 0.10373393782463475}","{'mean': 0.04165014984318986, 'max': 0.36273249983787537, 'min': 0.0019526059040799737, 'std_dev': 0.0685515386166216}","{'mean': 0.0054185792983678935, 'max': 0.054833799600601196, 'min': 0.0003290655731689185, 'std_dev': 0.01041134446803203}","{'mean': 0.0199457472872878, 'max': 0.2309250831604004, 'min': 0.00046723667765036225, 'std_dev': 0.03141720210965467}","{'mean': 0.04063219686292789, 'max': 0.3203278183937073, 'min': 0.0020809657871723175, 'std_dev': 0.04897680431975664}","{'mean': 0.006547772149232597, 'max': 0.13096004724502563, 'min': 0.00022944969532545656, 'std_dev': 0.015904481767984723}","{'mean': 0.021074565464434935, 'max': 0.529451847076416, 'min': 0.00020814638992305845, 'std_dev': 0.0638456283160514}","{'mean': 0.016178003688533366, 'max': 0.24204686284065247, 'min': 0.0006112332339398563, 'std_dev': 0.028343393251360854}","{'mean': 0.18683525191789324, 'max': 0.8237788081169128, 'min': 0.013818880543112755, 'std_dev': 0.1689316004734641}","{'mean': 0.018517306075558404, 'max': 0.05080607160925865, 'min': 0.0018856337992474437, 'std_dev': 0.010488386453144791}","{'mean': 0.003584938352154991, 'max': 0.041148919612169266, 'min': 0.0002964640152640641, 'std_dev': 0.006054020912306191}","{'mean': 0.08162043892185797, 'max': 0.7792096734046936, 'min': 0.002222382230684161, 'std_dev': 0.1253717139456454}","{'mean': 0.008744505059439689, 'max': 0.07845721393823624, 'min': 0.00040726817678660154, 'std_dev': 0.016016246113778932}","{'mean': 0.02594365800773217, 'max': 0.262046754360199, 'min': 0.0009578486206009984, 'std_dev': 0.03585464725749357}","{'mean': 0.006339537204555447, 'max': 0.07697229087352753, 'min': 0.00015080398588906974, 'std_dev': 0.011974599434742628}","{'mean': 0.0018695251628576609, 'max': 0.044880833476781845, 'min': 8.876796346157789e-05, 'std_dev': 0.006036309119855344}","{'mean': 0.22576180743053556, 'max': 0.6525384187698364, 'min': 0.008656063117086887, 'std_dev': 0.1602407816310903}","{'mean': 0.024159024459500373, 'max': 0.3922092020511627, 'min': 0.0007434976869262755, 'std_dev': 0.047934045076983}","{'mean': 0.0054923206768845295, 'max': 0.060897331684827805, 'min': 0.0003929713275283575, 'std_dev': 0.00885574444937217}","{'mean': 0.02167137646200982, 'max': 0.2806941568851471, 'min': 0.0004015524173155427, 'std_dev': 0.04183761980876016}","{'mean': 0.008775568457415582, 'max': 0.1809931844472885, 'min': 0.00018827393068931997, 'std_dev': 0.02035969189693051}","{'mean': 0.08724133366380225, 'max': 0.2927234172821045, 'min': 0.004013861529529095, 'std_dev': 0.07267420560705684}","{'mean': 0.14517768309874968, 'max': 0.7384913563728333, 'min': 0.016175895929336548, 'std_dev': 0.1357037293269291}","{'mean': 0.030643505482955583, 'max': 0.24281193315982819, 'min': 0.0005076417583040893, 'std_dev': 0.03266000238373124}","{'mean': 0.0019870577032138083, 'max': 0.01712060160934925, 'min': 0.00014645507326349616, 'std_dev': 0.0028831235319814784}","{'mean': 0.01120178776750849, 'max': 0.09636318683624268, 'min': 0.00045000272803008556, 'std_dev': 0.017754431553448545}","{'mean': 0.03148407490331341, 'max': 0.4948580265045166, 'min': 0.0011516795493662357, 'std_dev': 0.07876951816610217}","{'mean': 0.17184105505743488, 'max': 0.5237627625465393, 'min': 0.007210564333945513, 'std_dev': 0.13102229689983497}","{'mean': 0.01254928919237996, 'max': 0.21256756782531738, 'min': 0.0004487588885240257, 'std_dev': 0.026198980807216835}","{'mean': 0.031632362293418155, 'max': 0.2725139558315277, 'min': 0.0011860743397846818, 'std_dev': 0.05490588840044812}","{'mean': 0.038403093107891355, 'max': 0.4019169211387634, 'min': 0.001306409714743495, 'std_dev': 0.05711463653744986}","{'mean': 0.014453631037295881, 'max': 0.2089473456144333, 'min': 0.0007783513283357024, 'std_dev': 0.024716518731041564}","{'mean': 0.025430903200652787, 'max': 0.362630695104599, 'min': 0.0006556742009706795, 'std_dev': 0.045013197243523664}","{'mean': 0.09423164614074102, 'max': 0.39151567220687866, 'min': 0.0014780141646042466, 'std_dev': 0.08928276547961032}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1.mp4,"{'mean': 0.022956800425078635, 'max': 0.1445184350013733, 'min': 0.0031618245411664248, 'std_dev': 0.025713093993656833}","{'mean': 0.007192618208179294, 'max': 0.04766689985990524, 'min': 0.0006751634064130485, 'std_dev': 0.009960176962447559}","{'mean': 0.019045253040615554, 'max': 0.05272447317838669, 'min': 0.0021393520291894674, 'std_dev': 0.012283956356946263}","{'mean': 0.025997266157118733, 'max': 0.15017591416835785, 'min': 0.0023579488042742014, 'std_dev': 0.03472841710714516}","{'mean': 0.008102674110316087, 'max': 0.07560443878173828, 'min': 0.0003626109682954848, 'std_dev': 0.014585867698576315}","{'mean': 0.0861638467109134, 'max': 0.6531967520713806, 'min': 0.002191125648096204, 'std_dev': 0.14663353349635852}","{'mean': 0.02690119667216962, 'max': 0.46152812242507935, 'min': 0.0015678153140470386, 'std_dev': 0.07883530328516504}","{'mean': 0.011081835041147505, 'max': 0.0689585879445076, 'min': 0.0010795608395710588, 'std_dev': 0.012864609658166647}","{'mean': 0.031809061121325505, 'max': 0.25405290722846985, 'min': 0.0024723222013562918, 'std_dev': 0.05188395956591316}","{'mean': 0.023981332762686665, 'max': 0.11365149170160294, 'min': 0.0022217012010514736, 'std_dev': 0.027700085575812612}","{'mean': 0.14593851639954156, 'max': 0.48170921206474304, 'min': 0.014085179194808006, 'std_dev': 0.12472620140379351}","{'mean': 0.16914909132106534, 'max': 0.5190345048904419, 'min': 0.0023173759691417217, 'std_dev': 0.14172559039909702}","{'mean': 0.04538895182181583, 'max': 0.17067459225654602, 'min': 0.0015479016583412886, 'std_dev': 0.04886812371202421}","{'mean': 0.17348299677981888, 'max': 0.6361208558082581, 'min': 0.03547978028655052, 'std_dev': 0.14194996586769093}","{'mean': 0.04385026912529801, 'max': 0.22533082962036133, 'min': 0.00738887581974268, 'std_dev': 0.04454710753664952}","{'mean': 0.11213077798615707, 'max': 0.7153752446174622, 'min': 0.004418293014168739, 'std_dev': 0.1762573082227783}","{'mean': 0.004861746292675001, 'max': 0.016873426735401154, 'min': 0.00023840003996156156, 'std_dev': 0.004299928273757036}","{'mean': 0.0021105460451339196, 'max': 0.015961457043886185, 'min': 0.00012186654930701479, 'std_dev': 0.003367323628297287}","{'mean': 0.2536169211705064, 'max': 0.8760976791381836, 'min': 0.005391373764723539, 'std_dev': 0.25980908426060906}","{'mean': 0.0856344300203112, 'max': 0.8885404467582703, 'min': 0.001135964528657496, 'std_dev': 0.18972943606369005}","{'mean': 0.049087368672020563, 'max': 0.3911775052547455, 'min': 0.0013134375913068652, 'std_dev': 0.09176642325966605}","{'mean': 0.0051020314520344055, 'max': 0.03245552256703377, 'min': 0.00041918663191609085, 'std_dev': 0.007061454763347826}","{'mean': 0.013957843853182397, 'max': 0.09063031524419785, 'min': 0.0011292077833786607, 'std_dev': 0.017506507792259356}","{'mean': 0.05016679711488271, 'max': 0.5568659901618958, 'min': 0.0018193062860518694, 'std_dev': 0.0924234587265898}","{'mean': 0.0034832047998396205, 'max': 0.012349562719464302, 'min': 7.667834870517254e-05, 'std_dev': 0.0034853360965719777}","{'mean': 0.012692497869233363, 'max': 0.1123955175280571, 'min': 0.00023715343559160829, 'std_dev': 0.023629146350472693}","{'mean': 0.027745450516556237, 'max': 0.3183400630950928, 'min': 0.0012992186238989234, 'std_dev': 0.06114777662513933}","{'mean': 0.1843862579918878, 'max': 0.6370972990989685, 'min': 0.0018815805669873953, 'std_dev': 0.179533094910181}","{'mean': 0.012838380882343235, 'max': 0.03772672638297081, 'min': 0.0009821561397984624, 'std_dev': 0.00827837539797507}","{'mean': 0.0030799468256381534, 'max': 0.02474922128021717, 'min': 0.0004116303753107786, 'std_dev': 0.004016742269619175}","{'mean': 0.06281012103711471, 'max': 0.28095555305480957, 'min': 0.0004146452702116221, 'std_dev': 0.07752806531927522}","{'mean': 0.008125132574499476, 'max': 0.16234154999256134, 'min': 0.0003826266620308161, 'std_dev': 0.025982985827755465}","{'mean': 0.019980531028840086, 'max': 0.08999782800674438, 'min': 0.002507671946659684, 'std_dev': 0.0210667026193657}","{'mean': 0.003785757280258072, 'max': 0.019488025456666946, 'min': 0.00032294265110976994, 'std_dev': 0.004622144658875538}","{'mean': 0.0007842316797820765, 'max': 0.004248712677508593, 'min': 0.00011197112326044589, 'std_dev': 0.000910074491493578}","{'mean': 0.22945842064570549, 'max': 0.7297158241271973, 'min': 0.0061828503385186195, 'std_dev': 0.2031770312560283}","{'mean': 0.022078666111811737, 'max': 0.19583404064178467, 'min': 0.00045359425712376833, 'std_dev': 0.03524986811708426}","{'mean': 0.008564555617509583, 'max': 0.12170311063528061, 'min': 0.00030436014640145004, 'std_dev': 0.02473419543135512}","{'mean': 0.020196547566609848, 'max': 0.34804588556289673, 'min': 0.00037277129013091326, 'std_dev': 0.06305806110881236}","{'mean': 0.0061106865421522326, 'max': 0.03749581053853035, 'min': 0.00048249453539028764, 'std_dev': 0.00834527022407698}","{'mean': 0.07515541275389233, 'max': 0.3133985996246338, 'min': 0.0017165843164548278, 'std_dev': 0.06880984079832779}","{'mean': 0.12105064579220705, 'max': 0.44966232776641846, 'min': 0.014255907386541367, 'std_dev': 0.11113777104148742}","{'mean': 0.02489934651841691, 'max': 0.1989542841911316, 'min': 0.0010543030221015215, 'std_dev': 0.04030314931963617}","{'mean': 0.0021605789209621267, 'max': 0.027807367965579033, 'min': 0.00010068985284306109, 'std_dev': 0.004767901401418211}","{'mean': 0.021692877720640755, 'max': 0.2777748703956604, 'min': 0.0005791340954601765, 'std_dev': 0.0540136933422001}","{'mean': 0.02846811306229684, 'max': 0.3732849061489105, 'min': 0.002363460371270776, 'std_dev': 0.05801864456816778}","{'mean': 0.1415239673779281, 'max': 0.5616125464439392, 'min': 0.004149751737713814, 'std_dev': 0.13961492092813862}","{'mean': 0.0098197111659575, 'max': 0.06067899614572525, 'min': 0.0006638403865508735, 'std_dev': 0.013461080026570026}","{'mean': 0.027738951601434584, 'max': 0.22492404282093048, 'min': 0.0010450452100485563, 'std_dev': 0.04224382829185237}","{'mean': 0.032809597694553265, 'max': 0.3127560019493103, 'min': 0.0016528331907466054, 'std_dev': 0.048950228291310696}","{'mean': 0.03385133328197827, 'max': 0.3739696741104126, 'min': 0.001603896263986826, 'std_dev': 0.07929372726554954}","{'mean': 0.026397526204629346, 'max': 0.22364762425422668, 'min': 0.001009346917271614, 'std_dev': 0.04878633532985486}","{'mean': 0.08627206430672993, 'max': 0.36647510528564453, 'min': 0.0010899498593062162, 'std_dev': 0.09085271393426156}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3.mp4,"{'mean': 0.05553836200948158, 'max': 0.5291905403137207, 'min': 0.0020625663455575705, 'std_dev': 0.08489391390452518}","{'mean': 0.017159303961502587, 'max': 0.17461298406124115, 'min': 0.0004976971540600061, 'std_dev': 0.026904188290721262}","{'mean': 0.05969854822374634, 'max': 0.4443616569042206, 'min': 0.0034414888359606266, 'std_dev': 0.07269557978127368}","{'mean': 0.04007128150633359, 'max': 0.1612841635942459, 'min': 0.003388684941455722, 'std_dev': 0.033330226613442634}","{'mean': 0.0047543603380418515, 'max': 0.05327283963561058, 'min': 0.000247752497671172, 'std_dev': 0.008172197771456622}","{'mean': 0.07700466283612446, 'max': 0.6578760743141174, 'min': 0.0019038483733311296, 'std_dev': 0.1139751502217138}","{'mean': 0.024876167492610055, 'max': 0.25203579664230347, 'min': 0.0010805961210280657, 'std_dev': 0.04612035889733761}","{'mean': 0.025696231592985348, 'max': 0.23246608674526215, 'min': 0.001047541038133204, 'std_dev': 0.037343051834764655}","{'mean': 0.04755255541079177, 'max': 0.7284263968467712, 'min': 0.0020624101161956787, 'std_dev': 0.09113064373806228}","{'mean': 0.034161912148418135, 'max': 0.19633561372756958, 'min': 0.0012165493099018931, 'std_dev': 0.036934024513462525}","{'mean': 0.09980693522625225, 'max': 0.3680119514465332, 'min': 0.009483241476118565, 'std_dev': 0.06762041420294558}","{'mean': 0.2317141300867781, 'max': 0.7871728539466858, 'min': 0.009098956361413002, 'std_dev': 0.17834854610445047}","{'mean': 0.08164680701072428, 'max': 0.4232199192047119, 'min': 0.0032989683095365763, 'std_dev': 0.09780688826752668}","{'mean': 0.2381266265922834, 'max': 0.7973342537879944, 'min': 0.01702297106385231, 'std_dev': 0.1481044134359518}","{'mean': 0.0270988093111818, 'max': 0.10924716293811798, 'min': 0.005959788337349892, 'std_dev': 0.018564036972017337}","{'mean': 0.12014278627870496, 'max': 0.5049306154251099, 'min': 0.005346601828932762, 'std_dev': 0.11107445350586033}","{'mean': 0.006995177039085726, 'max': 0.03534834831953049, 'min': 0.00030847330344840884, 'std_dev': 0.006179185238519389}","{'mean': 0.0023839654027405463, 'max': 0.021875880658626556, 'min': 0.0002260834298795089, 'std_dev': 0.0030312838208625455}","{'mean': 0.23450418419881977, 'max': 0.8909881711006165, 'min': 0.0020671531092375517, 'std_dev': 0.20604123462200225}","{'mean': 0.05280228776372353, 'max': 0.5408419966697693, 'min': 0.0014631651574745774, 'std_dev': 0.09183688171659635}","{'mean': 0.02418305089481729, 'max': 0.2890375554561615, 'min': 0.0013624366838485003, 'std_dev': 0.037410297418760126}","{'mean': 0.003294791127911053, 'max': 0.039330389350652695, 'min': 0.0003425602917559445, 'std_dev': 0.004957530289950374}","{'mean': 0.017439003130382557, 'max': 0.19405382871627808, 'min': 0.0007201278349384665, 'std_dev': 0.029510034124770913}","{'mean': 0.05849921304062933, 'max': 0.43731850385665894, 'min': 0.0024446025490760803, 'std_dev': 0.0804048774244977}","{'mean': 0.008305266007159506, 'max': 0.06586364656686783, 'min': 0.0003208788111805916, 'std_dev': 0.010559782891257996}","{'mean': 0.02666015428763214, 'max': 0.41157323122024536, 'min': 0.0004230267077218741, 'std_dev': 0.0700762595352791}","{'mean': 0.009899117032831826, 'max': 0.06168130040168762, 'min': 0.0007219942635856569, 'std_dev': 0.013073990993175619}","{'mean': 0.24311324946336016, 'max': 0.7831185460090637, 'min': 0.009545108303427696, 'std_dev': 0.19088386147234615}","{'mean': 0.031145049905604568, 'max': 0.1661691665649414, 'min': 0.003127566771581769, 'std_dev': 0.028133088278213272}","{'mean': 0.0035640281355220145, 'max': 0.04178723320364952, 'min': 0.00019214709755033255, 'std_dev': 0.004898957231180535}","{'mean': 0.09888922448524019, 'max': 0.5201110243797302, 'min': 0.0029250611551105976, 'std_dev': 0.11048583401120629}","{'mean': 0.004239088774626028, 'max': 0.04654046148061752, 'min': 0.00038950439193286, 'std_dev': 0.006885998757203436}","{'mean': 0.02795655527517723, 'max': 0.2382207214832306, 'min': 0.0017431277083232999, 'std_dev': 0.03516980610961807}","{'mean': 0.016047556009547676, 'max': 0.43293827772140503, 'min': 0.00019539063214324415, 'std_dev': 0.05156428445222358}","{'mean': 0.0005538792161546139, 'max': 0.0032949892338365316, 'min': 5.55955630261451e-05, 'std_dev': 0.0005712776694996055}","{'mean': 0.24320201377176548, 'max': 0.6102088093757629, 'min': 0.018218208104372025, 'std_dev': 0.15585735674045617}","{'mean': 0.04907720991167863, 'max': 0.36097854375839233, 'min': 0.000597382546402514, 'std_dev': 0.06839052491998203}","{'mean': 0.009247886454123689, 'max': 0.09718160331249237, 'min': 0.00022166607959661633, 'std_dev': 0.015274148216105118}","{'mean': 0.032901415128495606, 'max': 0.8322442770004272, 'min': 0.00047668820479884744, 'std_dev': 0.09591288447654184}","{'mean': 0.006531374106156709, 'max': 0.07347114384174347, 'min': 0.00034611389855854213, 'std_dev': 0.011087556794159186}","{'mean': 0.0958827219841894, 'max': 0.49624529480934143, 'min': 0.004334825091063976, 'std_dev': 0.09603288423958652}","{'mean': 0.15295281529057125, 'max': 0.5103312730789185, 'min': 0.019161103293299675, 'std_dev': 0.1124939700241125}","{'mean': 0.021150891202471166, 'max': 0.11293035745620728, 'min': 0.0019178988877683878, 'std_dev': 0.022508368771272207}","{'mean': 0.0023513881813504826, 'max': 0.02900986559689045, 'min': 0.00010561649833107367, 'std_dev': 0.0035579442651455006}","{'mean': 0.0113466226256237, 'max': 0.23710843920707703, 'min': 0.0004347854119259864, 'std_dev': 0.025806683698032143}","{'mean': 0.019769150858998975, 'max': 0.16226744651794434, 'min': 0.00192336889449507, 'std_dev': 0.02615429195321302}","{'mean': 0.20272951296815447, 'max': 0.8085184097290039, 'min': 0.0096891475841403, 'std_dev': 0.17443438058922833}","{'mean': 0.01996117355282734, 'max': 0.2794991135597229, 'min': 0.0005257037119008601, 'std_dev': 0.0485337208524785}","{'mean': 0.020065170571338848, 'max': 0.21141834557056427, 'min': 0.0013480951311066747, 'std_dev': 0.031199794283064162}","{'mean': 0.06859215220613482, 'max': 0.6229265928268433, 'min': 0.0017611607909202576, 'std_dev': 0.09540354463996441}","{'mean': 0.008442701354780627, 'max': 0.07718702405691147, 'min': 0.0005957314861007035, 'std_dev': 0.01325309931489564}","{'mean': 0.032044026198265844, 'max': 0.3855546712875366, 'min': 0.0006213317974470556, 'std_dev': 0.06122138748418524}","{'mean': 0.10477527534235115, 'max': 0.6721222400665283, 'min': 0.0035748097579926252, 'std_dev': 0.11888981446643054}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4.mp4,"{'mean': 0.037532398630290814, 'max': 0.1949070394039154, 'min': 0.0037648933939635754, 'std_dev': 0.04594871458516085}","{'mean': 0.00858577930333399, 'max': 0.0549330860376358, 'min': 0.0008043206762522459, 'std_dev': 0.00936445251267898}","{'mean': 0.030201058184141167, 'max': 0.13175727427005768, 'min': 0.0025775833055377007, 'std_dev': 0.023697232105191198}","{'mean': 0.022638746735014734, 'max': 0.14434221386909485, 'min': 0.002322985790669918, 'std_dev': 0.026510240328028213}","{'mean': 0.0029821133020585915, 'max': 0.033665429800748825, 'min': 0.00024380443210247904, 'std_dev': 0.004154626436357085}","{'mean': 0.04658985773917951, 'max': 0.1861666440963745, 'min': 0.0025713061913847923, 'std_dev': 0.04369883859821461}","{'mean': 0.029961928224497256, 'max': 0.2548125088214874, 'min': 0.0009633159497752786, 'std_dev': 0.04358059684284107}","{'mean': 0.011646999253521431, 'max': 0.0660897046327591, 'min': 0.002866249531507492, 'std_dev': 0.011114365059980156}","{'mean': 0.06922550987745699, 'max': 0.5133486390113831, 'min': 0.0014554904773831367, 'std_dev': 0.09629318800795683}","{'mean': 0.02521823066899119, 'max': 0.0846165269613266, 'min': 0.0025028439704328775, 'std_dev': 0.019284802630733386}","{'mean': 0.12836569136850637, 'max': 0.31073835492134094, 'min': 0.01452123373746872, 'std_dev': 0.07249652517310762}","{'mean': 0.2845752105461306, 'max': 1.0021486282348633, 'min': 0.0039936392568051815, 'std_dev': 0.2504723877009239}","{'mean': 0.0499362730331821, 'max': 0.16920535266399384, 'min': 0.0015913201496005058, 'std_dev': 0.041689741856982515}","{'mean': 0.23523701564089894, 'max': 0.7758604884147644, 'min': 0.04651431739330292, 'std_dev': 0.1363787108401485}","{'mean': 0.0329352073971029, 'max': 0.2437068074941635, 'min': 0.007715780753642321, 'std_dev': 0.03625253271192056}","{'mean': 0.050743859822619454, 'max': 0.27622660994529724, 'min': 0.004242038819938898, 'std_dev': 0.048588324873562794}","{'mean': 0.008053153200706544, 'max': 0.0784570500254631, 'min': 0.00034231881727464497, 'std_dev': 0.014566908631549705}","{'mean': 0.004175733406517706, 'max': 0.03468789905309677, 'min': 0.0001301185693591833, 'std_dev': 0.006099796417176324}","{'mean': 0.21792525802547597, 'max': 0.7097165584564209, 'min': 0.005933304317295551, 'std_dev': 0.20915194571217643}","{'mean': 0.05361414026016089, 'max': 0.5297292470932007, 'min': 0.0008173003443516791, 'std_dev': 0.08899321987540108}","{'mean': 0.03707226721748506, 'max': 0.38026663661003113, 'min': 0.001535553950816393, 'std_dev': 0.061844954764184085}","{'mean': 0.004197627696693454, 'max': 0.025595910847187042, 'min': 0.0004887494724243879, 'std_dev': 0.0053855669999111405}","{'mean': 0.015545012001968818, 'max': 0.09753310680389404, 'min': 0.0008433128823526204, 'std_dev': 0.019894545957780133}","{'mean': 0.06171714096036676, 'max': 0.29143401980400085, 'min': 0.0012778236996382475, 'std_dev': 0.07486516368616743}","{'mean': 0.0026139471759064415, 'max': 0.016750099137425423, 'min': 0.0001193089919979684, 'std_dev': 0.003285536029625966}","{'mean': 0.04602656095154736, 'max': 0.3840726315975189, 'min': 0.0002762623189482838, 'std_dev': 0.09256925891954575}","{'mean': 0.0256303015774218, 'max': 0.3524364233016968, 'min': 0.0011560659622773528, 'std_dev': 0.05430822880516749}","{'mean': 0.12191419027847787, 'max': 0.6672303080558777, 'min': 0.00883210264146328, 'std_dev': 0.12658981658856852}","{'mean': 0.02059401187739552, 'max': 0.0850997343659401, 'min': 0.0017359615303575993, 'std_dev': 0.014830249471633547}","{'mean': 0.004172858949160612, 'max': 0.01964382454752922, 'min': 0.00045211869291961193, 'std_dev': 0.004487849569855032}","{'mean': 0.038816051578391596, 'max': 0.231889545917511, 'min': 0.0016314206877723336, 'std_dev': 0.046614226826015924}","{'mean': 0.0074993215522438615, 'max': 0.05701775476336479, 'min': 0.0002357504708925262, 'std_dev': 0.010980671194871422}","{'mean': 0.04327164130757422, 'max': 0.3843171000480652, 'min': 0.0006935470155440271, 'std_dev': 0.08861714102316401}","{'mean': 0.016002291526241955, 'max': 0.17926597595214844, 'min': 0.00018019441631622612, 'std_dev': 0.034845005558927826}","{'mean': 0.0009079038584923805, 'max': 0.007254343945533037, 'min': 6.397383549483493e-05, 'std_dev': 0.0011599357423954188}","{'mean': 0.2507733646014782, 'max': 0.8176717758178711, 'min': 0.02209649048745632, 'std_dev': 0.1750020100589128}","{'mean': 0.008707492719946608, 'max': 0.05657664313912392, 'min': 0.0006881015724502504, 'std_dev': 0.008851424493910525}","{'mean': 0.005177926355079837, 'max': 0.06313025951385498, 'min': 0.0003372006176505238, 'std_dev': 0.008431127041256377}","{'mean': 0.02325514696334323, 'max': 0.18718864023685455, 'min': 0.0005620484007522464, 'std_dev': 0.038775850459352924}","{'mean': 0.006123149644524459, 'max': 0.05735914781689644, 'min': 0.0001643170980969444, 'std_dev': 0.009656605388268936}","{'mean': 0.03700896398457762, 'max': 0.19762437045574188, 'min': 0.0024716374464333057, 'std_dev': 0.03238799310659697}","{'mean': 0.1476179848948162, 'max': 0.5362833142280579, 'min': 0.009173834696412086, 'std_dev': 0.12590015391101866}","{'mean': 0.017364091362265157, 'max': 0.09888550639152527, 'min': 0.0004067400295753032, 'std_dev': 0.01922950881005565}","{'mean': 0.002678372494538302, 'max': 0.014149250462651253, 'min': 0.00027023651637136936, 'std_dev': 0.003061303970733791}","{'mean': 0.01576088335602672, 'max': 0.2862784266471863, 'min': 0.00027041000430472195, 'std_dev': 0.03809625967578718}","{'mean': 0.023989991809573178, 'max': 0.34906649589538574, 'min': 0.0012740276288241148, 'std_dev': 0.048226795288264776}","{'mean': 0.08463601413986659, 'max': 0.5092485547065735, 'min': 0.006763623561710119, 'std_dev': 0.07942548769770608}","{'mean': 0.03235510763016925, 'max': 0.3448559641838074, 'min': 0.00043025444028899074, 'std_dev': 0.069983480938389}","{'mean': 0.017872253070866102, 'max': 0.08803974837064743, 'min': 0.0012398925609886646, 'std_dev': 0.021391471187001937}","{'mean': 0.020920080120024616, 'max': 0.09481216222047806, 'min': 0.005301070399582386, 'std_dev': 0.016587535891292984}","{'mean': 0.03258708181746355, 'max': 0.5129163861274719, 'min': 0.0012764872517436743, 'std_dev': 0.07864634566333627}","{'mean': 0.02118989911364162, 'max': 0.09770353138446808, 'min': 0.0005573008093051612, 'std_dev': 0.02253118895183821}","{'mean': 0.04658805000219392, 'max': 0.23553523421287537, 'min': 0.001169422292150557, 'std_dev': 0.04981459703946039}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
